00000,01000,00100,01100,00010,01010,00110,01110,00001,01001,00101,01101,00011,01011,00111,01111
0,0,1,0,0,0,0,0,1,0,5,0,1,0,0,44
0,0,11,0,0,1,0,0,1,0,0,0,0,5,0,18
0,0,0,8,1,1,0,0,1,0,2,0,10,0,0,117
0,0,0,0,1,2,0,0,1,0,2,2,0,0,0,14
0,0,1,0,0,5,0,0,1,0,19,1,0,0,0,29
0,0,2,0,0,5,0,0,2,0,13,0,0,0,0,30
0,0,0,0,0,1,0,0,2,0,8,0,2,0,0,36
0,0,1,0,0,2,0,0,1,0,7,0,0,0,0,47
0,0,13,2,0,0,0,0,0,0,0,0,6,5,0,29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,2,1,4,0,0,0,0,9,0,0,0,0,24
0,0,1,0,0,3,0,0,0,0,11,0,0,0,0,37
0,1,1,0,9,5,0,0,6,0,22,0,1,0,0,39
0,0,0,0,0,0,0,0,7,0,3,0,1,0,0,13
0,0,1,2,3,2,0,0,3,0,4,0,0,0,0,17
0,0,6,3,0,0,0,0,2,0,0,0,3,0,0,27
0,0,6,8,0,0,0,43,27,0,0,0,7,0,0,15
0,0,3,1,2,22,0,3,9,0,29,0,2,0,0,64
0,0,2,1,1,9,0,0,3,0,24,0,0,0,0,45
0,0,6,0,1,11,0,1,5,0,16,0,0,0,1,113
0,0,1,3,0,3,0,0,1,0,3,0,0,0,0,28
0,0,1,3,5,0,0,1,3,0,12,1,0,0,0,46
0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,45
0,0,2,1,0,8,0,0,0,0,16,0,0,0,0,25
0,0,1,0,0,0,0,0,2,0,18,0,2,0,0,39
0,0,2,1,0,2,0,0,5,0,7,0,0,0,0,17
0,0,1,4,5,9,0,0,9,0,17,0,3,0,0,86
0,0,1,0,0,6,0,2,4,0,22,0,1,0,0,20
0,0,1,2,4,0,0,0,5,0,19,0,1,0,0,28
0,0,7,4,4,10,1,0,3,0,29,0,5,0,1,59
0,0,2,9,1,2,0,0,2,0,3,1,0,2,0,9
0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,36
0,0,2,0,4,3,0,0,4,0,35,0,0,0,0,19
0,2,12,2,0,3,0,0,1,0,4,0,0,4,0,19
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
0,0,1,1,4,3,0,1,5,0,5,0,0,0,0,19
0,0,6,1,1,18,0,0,5,0,23,0,1,2,0,35
0,0,0,0,0,2,0,0,3,0,6,1,0,0,0,76
0,0,14,5,0,0,0,0,0,0,0,0,1,3,0,55
0,0,2,3,1,2,0,0,1,0,9,0,4,0,0,24
0,0,0,0,1,2,0,0,3,0,5,0,1,0,0,10
0,1,2,4,0,8,0,0,3,0,7,0,3,0,0,25
0,0,1,2,1,10,0,5,6,0,8,0,1,0,0,41
0,1,8,0,17,24,0,0,10,0,24,1,4,0,0,61
0,0,0,0,6,4,0,0,1,0,16,2,0,0,0,26
0,0,0,1,0,0,0,2,2,0,1,0,1,0,0,24
0,0,11,6,1,15,0,0,11,0,27,0,2,0,0,91
0,0,2,1,0,0,0,0,1,0,4,0,0,0,0,22
0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,67
0,0,7,0,3,25,0,0,21,0,29,0,0,0,1,143
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,42
0,0,2,1,3,6,0,0,2,0,11,0,0,0,1,41
0,1,0,3,0,2,0,0,2,0,2,0,0,0,0,18
0,0,3,2,0,3,0,2,5,0,4,0,1,0,0,96
0,0,0,2,1,2,0,1,1,0,2,0,1,0,0,26
0,0,4,1,10,0,0,0,8,0,5,3,0,0,0,87
0,0,1,1,0,0,0,2,6,0,2,0,4,0,0,25
0,0,4,0,2,0,0,0,4,0,0,0,0,0,0,69
0,0,9,0,6,2,0,1,10,0,15,4,0,0,2,134
0,0,6,1,3,0,1,2,8,0,0,0,1,1,0,52
0,1,4,0,0,0,0,0,9,0,0,0,4,0,1,22
0,0,3,1,1,0,0,0,9,0,0,1,1,1,0,46
0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,21
0,0,5,3,0,0,0,0,2,0,0,0,5,0,0,31
0,0,0,0,2,0,0,0,4,0,2,3,0,1,0,20
0,0,0,0,1,0,0,0,1,0,1,4,0,1,0,21
0,0,2,0,1,5,0,1,3,0,11,0,1,0,0,45
0,0,5,9,1,0,0,0,2,0,0,0,4,0,0,41
0,0,4,0,1,0,0,0,0,0,0,0,2,0,0,38
0,2,3,3,12,2,0,0,5,0,12,3,2,0,0,80
0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,4
0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,13
0,2,0,1,6,49,0,0,3,0,16,0,1,0,0,27
0,0,1,0,0,9,0,1,2,0,2,0,1,0,0,22
0,0,2,1,6,11,0,0,5,0,24,1,0,0,0,80
0,0,1,1,5,2,0,0,7,0,14,0,0,0,0,59
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,17
0,0,4,0,1,0,0,0,2,0,2,0,0,0,0,38
0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,17
0,5,2,0,18,3,0,0,9,0,17,2,0,0,1,57
0,0,7,0,4,2,0,1,8,0,19,0,0,0,0,54
0,0,6,0,7,0,0,1,7,0,6,1,0,0,0,61
0,0,4,1,4,10,0,0,6,0,13,0,0,0,0,127
0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,51
0,0,2,0,3,2,0,0,5,0,9,0,0,0,0,42
0,0,3,0,2,2,0,0,1,0,10,1,2,0,0,59
0,0,6,3,8,3,0,0,6,0,21,0,1,0,0,25
0,0,0,2,2,5,0,0,1,0,11,0,8,0,0,38
0,0,0,0,1,6,0,0,13,0,14,0,5,0,0,38
0,0,0,2,2,0,0,0,2,0,11,0,4,0,0,43
0,0,3,2,2,17,0,0,2,0,36,0,0,0,0,41
0,0,3,0,0,14,0,1,2,0,4,0,1,0,0,51
0,0,0,0,0,13,0,0,6,0,19,0,0,0,0,23
0,0,2,2,0,15,0,0,3,0,13,0,1,0,0,24
0,0,4,1,1,15,0,0,1,0,19,0,2,0,0,41
0,0,5,3,0,10,0,0,3,0,11,0,1,2,0,35
0,0,1,3,5,10,0,0,4,0,4,0,2,0,0,35
0,0,0,0,2,5,0,0,3,0,9,0,0,0,0,53
0,0,3,0,1,6,0,0,4,0,15,0,0,0,0,25
0,0,1,0,1,13,0,0,0,0,18,0,3,0,0,30
0,0,2,0,1,11,0,0,4,0,4,1,1,0,0,47
0,0,3,0,0,9,0,0,3,0,7,0,1,0,0,27
0,0,0,1,0,8,0,0,1,0,4,0,0,0,0,22
0,0,1,0,1,11,0,0,3,0,11,0,0,0,0,38
0,0,0,0,0,3,0,0,2,0,15,0,1,0,0,48
0,0,1,0,2,7,0,0,3,0,6,1,0,0,0,26
0,0,0,1,0,9,0,2,4,0,10,0,0,0,0,25
0,0,1,0,1,9,0,0,2,0,8,0,0,0,0,23
0,0,9,0,5,18,0,0,8,0,21,0,0,1,0,78
0,0,2,0,1,9,0,0,1,0,10,0,1,0,0,11
0,0,1,1,0,1,0,1,2,0,11,0,0,0,0,38
0,0,1,0,0,7,0,0,3,0,4,0,0,0,0,14
0,0,8,1,0,13,0,0,6,0,7,0,1,0,0,52
0,4,1,1,20,23,0,0,21,0,43,0,4,0,1,148
0,0,0,0,1,5,0,0,1,0,12,0,0,0,0,25
0,0,6,0,1,15,0,0,5,0,11,0,1,0,0,85
0,0,6,1,0,7,0,1,5,0,10,0,0,0,0,28
0,0,1,0,1,3,0,0,2,0,1,0,0,0,0,14
0,0,3,1,6,13,0,0,8,0,25,0,0,0,0,102
0,0,9,0,3,23,0,0,16,0,27,0,2,0,0,68
0,0,0,1,3,9,0,1,3,0,7,6,2,0,0,36
0,1,3,2,4,5,0,0,1,0,11,0,1,0,0,17
