00000,01000,00100,01100,00010,01010,00110,01110,00001,01001,00101,01101,00011,01011,00111,01111
0,0,3,7,0,0,0,0,3,0,0,0,14,0,0,9
0,0,1,0,4,0,0,0,2,0,8,0,0,0,0,44
0,0,2,0,0,5,0,0,5,0,6,0,0,0,0,18
0,1,0,0,0,4,0,0,0,0,3,1,0,0,0,15
0,1,0,0,3,6,0,0,1,0,23,2,0,0,0,29
0,1,2,0,8,5,0,0,3,0,11,0,0,0,0,33
0,1,0,0,1,4,0,0,2,0,11,1,0,0,0,32
0,0,5,0,6,2,0,0,2,0,10,1,0,0,0,46
0,2,0,0,6,3,0,1,2,0,8,0,2,0,0,23
0,0,2,1,2,5,0,0,4,0,14,0,0,0,1,36
0,7,1,0,7,10,0,1,4,0,23,0,1,0,3,36
0,2,0,0,0,1,0,0,4,0,3,0,0,0,0,13
0,1,1,0,2,3,0,1,2,0,4,0,0,0,0,17
0,1,7,5,8,0,1,34,26,0,0,0,3,0,1,21
0,6,3,2,23,24,0,3,13,0,31,0,3,0,3,62
0,1,3,1,8,14,0,0,7,0,22,1,0,0,0,45
0,2,6,0,22,17,0,3,8,0,17,2,2,0,2,109
0,0,0,6,0,0,0,5,16,0,0,0,21,0,0,54
0,1,1,3,3,9,0,3,3,0,4,0,1,0,0,25
0,2,1,3,5,5,0,0,8,0,14,2,0,0,1,46
0,0,0,8,0,0,0,0,0,0,0,0,15,0,0,45
0,0,3,1,1,12,0,1,3,0,16,0,0,1,0,24
0,1,1,1,5,2,0,0,3,0,24,0,1,0,0,38
0,0,2,1,4,5,0,0,4,0,7,0,2,0,0,15
0,0,1,1,8,8,0,1,10,0,14,0,3,0,0,81
0,5,2,0,2,5,0,0,4,0,19,0,0,1,1,22
0,1,1,0,3,1,0,0,1,0,15,0,1,0,1,23
0,1,11,0,3,9,0,2,2,0,26,0,6,0,0,60
0,6,1,8,4,4,0,0,3,0,6,1,5,0,1,16
0,0,0,0,4,0,0,0,0,0,4,0,3,0,1,35
0,1,3,0,6,4,0,0,1,0,35,0,0,0,1,19
0,4,2,1,6,11,0,0,4,0,14,1,2,0,0,14
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,1,5,0,9,24,0,0,8,0,29,0,1,0,1,43
0,0,0,5,3,3,0,1,1,0,12,1,4,0,0,49
0,1,3,3,4,6,0,0,4,0,13,0,3,0,0,24
0,2,1,0,0,2,0,0,1,0,5,0,0,0,1,10
0,8,2,1,4,8,0,0,4,0,9,0,2,1,0,21
0,1,1,2,6,12,0,10,9,0,8,1,1,0,1,34
0,19,7,1,21,31,0,0,8,0,25,0,1,0,2,61
0,3,0,0,10,5,0,0,8,0,15,0,1,0,0,26
0,2,0,0,0,0,0,0,3,0,1,0,1,0,0,26
0,7,10,5,5,21,0,0,10,0,25,0,0,0,0,89
0,0,2,1,3,0,0,0,1,0,5,0,0,0,0,22
0,8,0,0,12,1,0,0,5,0,10,2,0,0,2,64
0,26,7,0,26,32,0,0,16,0,30,10,0,0,2,140
0,3,2,1,6,7,0,0,2,0,11,0,0,0,2,41
0,5,0,1,5,5,0,1,1,0,4,1,0,0,1,18
0,4,3,1,3,2,0,0,6,0,4,2,3,0,0,97
0,6,4,1,12,0,0,1,7,0,5,6,0,0,1,83
0,0,1,3,0,0,0,0,4,0,0,0,6,1,0,63
0,4,2,0,2,0,0,0,5,0,0,0,3,1,1,27
0,6,18,3,2,0,1,2,8,0,1,2,3,6,3,100
0,4,5,1,0,0,2,0,6,1,1,1,3,1,0,43
0,6,24,4,3,0,1,1,14,0,2,0,16,1,2,131
0,4,7,3,4,0,1,0,7,1,0,1,4,1,1,51
0,0,5,0,3,0,0,0,9,3,0,0,0,0,0,26
0,0,4,1,7,0,1,0,12,0,0,0,3,0,11,38
0,2,3,1,1,0,0,0,5,1,0,0,1,0,0,47
